transaction_id,customer_id,transaction_date,amount,currency,country,transaction_type,status
742,360,2025-01-26 03:26:00,1987.5,USD,France,Cash Withdrawal,Failed
743,2708,2025-12-21 22:38:00,1146.7,EUR,Spain,Online Payment,Failed
744,1476,2025-01-19 02:49:00,602.09,GBP,United Kingdom,Card Payment,Pending
745,2255,2025-02-03 09:30:00,273.42,GBP,Portugal,Cash Withdrawal,Failed
746,1695,2025-09-26 06:44:00,422.06,EUR,Senegal,Card Payment,Pending
747,2966,2025-12-19 19:59:00,1577.43,GBP,Portugal,Online Payment,Failed
748,1297,2025-05-13 16:36:00,1990.07,EUR,United Kingdom,Online Payment,Failed
749,2987,2025-11-20 15:31:00,1616.92,EUR,Spain,Cash Withdrawal,Completed
750,7,2025-03-02 00:29:00,1252.79,USD,Senegal,Transfer,Failed
751,1699,2025-07-31 01:21:00,702.55,EUR,Portugal,Card Payment,Completed
752,2827,2025-05-25 08:50:00,140.33,USD,United Kingdom,Cash Withdrawal,Completed
753,467,2025-12-18 10:21:00,795.12,USD,Spain,Card Payment,Completed
754,795,2025-06-19 10:59:00,1346.58,EUR,Germany,Transfer,Pending
755,637,2025-11-18 14:57:00,1731.12,GBP,United Kingdom,Online Payment,Completed
756,2135,2025-06-03 18:46:00,1358.0,USD,Spain,Card Payment,Completed
757,2366,2025-12-17 10:51:00,1832.79,EUR,United Kingdom,Transfer,Completed
758,128,2025-06-23 12:40:00,1070.87,USD,France,Online Payment,Completed
759,2438,2025-03-01 09:45:00,1716.35,EUR,Portugal,Cash Withdrawal,Pending
760,356,2025-09-12 07:23:00,906.55,EUR,United Kingdom,Cash Withdrawal,Completed
761,460,2025-07-11 01:49:00,408.19,GBP,Senegal,Card Payment,Pending
762,2049,2025-03-20 06:21:00,1847.66,USD,Portugal,Cash Withdrawal,Completed
763,587,2025-02-20 16:43:00,1985.48,USD,France,Card Payment,Pending
764,1588,2025-09-25 03:00:00,625.41,USD,Senegal,Card Payment,Completed
765,1913,2025-01-24 03:33:00,1533.53,GBP,,Card Payment,Failed
766,1279,2025-11-24 06:20:00,405.11,GBP,United Kingdom,Cash Withdrawal,Pending
767,2749,2025-03-02 08:09:00,319.2,EUR,Senegal,Card Payment,Completed
768,2223,2025-06-29 17:20:00,545.75,GBP,Portugal,Transfer,Completed
769,292,2025-06-09 19:57:00,680.78,EUR,Germany,Transfer,Completed
770,1929,2025-12-12 01:06:00,770.28,GBP,Senegal,Online Payment,Completed
771,2887,2025-11-02 18:40:00,1673.17,GBP,Portugal,Cash Withdrawal,Completed
772,1362,2025-04-12 22:48:00,1343.39,EUR,Spain,Online Payment,Failed
773,540,2025-02-17 22:29:00,199.04,USD,United Kingdom,Online Payment,Pending
774,950,2025-04-25 04:55:00,1791.92,GBP,United Kingdom,Online Payment,Completed
775,2866,2025-12-07 10:50:00,1722.28,GBP,United Kingdom,Online Payment,Completed
776,268,2025-09-01 03:22:00,959.91,GBP,France,Cash Withdrawal,Failed
777,2354,2025-03-07 16:06:00,814.34,EUR,Portugal,Cash Withdrawal,Failed
778,2661,2025-02-06 09:34:00,924.64,GBP,Spain,Transfer,Failed
779,999,2025-10-08 05:30:00,770.71,EUR,United Kingdom,Online Payment,Pending
780,2324,2025-06-25 17:44:00,476.13,USD,Portugal,Card Payment,Failed
781,1994,2025-02-28 18:38:00,928.5,EUR,Spain,Online Payment,Completed
782,1262,2025-07-27 02:38:00,221.95,GBP,Spain,Cash Withdrawal,Pending
783,2642,2025-12-05 01:05:00,439.14,USD,France,Card Payment,Completed
784,2707,2025-03-18 14:34:00,586.55,USD,Spain,Online Payment,Completed
785,843,2025-12-15 10:19:00,1142.7,GBP,Portugal,Online Payment,Completed
786,366,2025-10-26 00:39:00,1972.91,EUR,Germany,Cash Withdrawal,Completed
787,1513,2025-10-09 01:00:00,1408.19,EUR,United Kingdom,Cash Withdrawal,Completed
788,964,2025-08-10 22:37:00,791.57,USD,United Kingdom,Online Payment,Pending
789,1563,2025-08-11 17:13:00,1326.66,EUR,Germany,Transfer,Failed
790,1576,2025-07-04 13:09:00,580.5,EUR,Portugal,Transfer,Completed
791,294,2025-11-28 00:09:00,1444.07,USD,Germany,Online Payment,Completed
792,347,2025-03-12 20:51:00,834.63,USD,Germany,Online Payment,Failed
793,737,2025-08-21 16:27:00,1106.34,GBP,Germany,Cash Withdrawal,Completed
794,762,2025-08-06 19:00:00,1157.99,EUR,Portugal,Cash Withdrawal,Pending
795,2238,2025-10-23 11:02:00,1956.58,GBP,Spain,Cash Withdrawal,Completed
796,2377,2025-09-04 22:05:00,288.46,USD,Portugal,Cash Withdrawal,Pending
797,2118,2025-02-10 16:56:00,1222.09,GBP,France,Card Payment,Failed
798,2375,2025-06-09 19:03:00,1807.65,EUR,Spain,Online Payment,Pending
799,2100,2025-08-29 18:46:00,666.37,GBP,United Kingdom,Cash Withdrawal,Completed
800,145,2025-12-22 19:47:00,611.62,GBP,Spain,Card Payment,Pending
801,2369,2025-03-28 18:03:00,1314.36,USD,United Kingdom,Card Payment,Completed
802,1986,2025-02-12 04:32:00,158.34,GBP,United Kingdom,Transfer,Failed
803,1151,2025-05-21 08:00:00,1484.15,EUR,Spain,Transfer,Pending
804,1515,2025-03-31 08:50:00,1403.05,EUR,Germany,Card Payment,Completed
805,346,2025-03-16 19:59:00,1644.34,GBP,Germany,Online Payment,Completed
806,2707,2025-08-14 23:40:00,338.73,USD,Spain,Cash Withdrawal,Completed
807,2631,2025-05-16 03:03:00,339.36,GBP,Germany,Cash Withdrawal,Pending
808,2182,2025-04-30 12:43:00,1412.69,GBP,Germany,Transfer,Failed
809,1781,2025-01-07 09:59:00,1595.63,USD,Germany,Cash Withdrawal,Failed
810,2798,2025-01-22 03:58:00,1064.93,GBP,United Kingdom,Cash Withdrawal,Completed
811,1108,2025-05-17 03:16:00,1310.41,GBP,Germany,Transfer,Failed
812,799,2025-09-24 10:43:00,1382.11,GBP,France,Card Payment,Completed
813,279,2025-01-07 13:06:00,1052.9,GBP,Portugal,Cash Withdrawal,Completed
814,2971,2025-05-26 08:12:00,72.91,EUR,Spain,Card Payment,Failed
815,2690,2025-04-22 19:40:00,247.97,EUR,Senegal,Transfer,Pending
816,2689,2025-11-28 18:51:00,1934.5,USD,Senegal,Transfer,Completed
817,1207,2025-08-28 21:59:00,156.05,GBP,Germany,Online Payment,Completed
818,1055,2025-03-24 02:17:00,1555.33,GBP,Germany,Cash Withdrawal,Completed
819,1058,2025-05-16 05:28:00,143.45,USD,France,Online Payment,Completed
820,2644,2025-09-09 03:09:00,1083.56,EUR,Germany,Card Payment,Pending
821,2931,2025-05-13 03:02:00,150.47,USD,Spain,Cash Withdrawal,Pending
822,77,2025-09-12 04:41:00,1282.47,USD,Senegal,Online Payment,Completed
823,621,2025-12-25 10:57:00,785.7,USD,Senegal,Online Payment,Pending
824,1787,2025-07-26 23:49:00,1625.49,USD,Senegal,Transfer,Completed
825,1575,2025-12-19 15:07:00,1136.65,GBP,United Kingdom,Cash Withdrawal,Pending
826,227,2025-11-20 20:05:00,733.88,EUR,United Kingdom,Online Payment,Completed
827,2654,2025-04-14 05:35:00,83.47,USD,Germany,Transfer,Completed
828,2851,2025-07-19 03:40:00,1379.24,EUR,Germany,Online Payment,Completed
829,574,2025-01-19 06:01:00,1440.88,EUR,Spain,Online Payment,Pending
830,259,2025-10-04 20:19:00,1001.87,EUR,Germany,Card Payment,Completed
831,230,2025-06-22 23:02:00,813.99,USD,France,Online Payment,Failed
832,611,2025-10-24 07:59:00,148.71,EUR,Portugal,Online Payment,Completed
833,1931,2025-11-13 01:15:00,1404.09,EUR,France,Transfer,Completed
834,1259,2025-02-19 14:39:00,345.53,EUR,Spain,Card Payment,Completed
835,2037,2025-11-01 19:14:00,130.9,GBP,France,Cash Withdrawal,Pending
836,1329,2025-03-03 21:36:00,1094.04,EUR,United Kingdom,Card Payment,Failed
837,711,2025-06-21 02:07:00,551.42,EUR,Germany,Cash Withdrawal,Failed
838,676,2025-08-13 07:59:00,1166.06,EUR,France,Online Payment,Completed
839,65,2025-09-07 02:00:00,19.41,USD,Senegal,Cash Withdrawal,Pending
840,2841,2025-09-01 22:08:00,416.29,GBP,Portugal,Online Payment,Pending
841,980,2025-03-31 19:44:00,80.05,USD,France,Online Payment,Failed
842,361,2025-11-18 09:22:00,840.48,EUR,Spain,Transfer,Completed
843,2172,2025-02-18 19:23:00,1726.15,USD,Spain,Transfer,Pending
844,2566,2025-12-04 06:17:00,110.87,EUR,Senegal,Online Payment,Pending
845,723,2025-03-23 21:59:00,91.02,GBP,Portugal,Cash Withdrawal,Completed
846,1781,2025-05-09 10:39:00,1611.28,EUR,Germany,Card Payment,Completed
847,2202,2025-04-01 05:50:00,62.99,EUR,Spain,Card Payment,Completed
848,2955,2025-08-16 18:37:00,655.31,USD,France,Cash Withdrawal,Completed
849,452,2025-06-16 07:06:00,478.05,EUR,Germany,Online Payment,Completed
850,302,2025-08-30 18:31:00,113.41,EUR,Germany,Transfer,Failed
851,1864,2025-04-02 12:23:00,277.13,EUR,Portugal,Cash Withdrawal,Completed
852,829,2025-06-21 04:02:00,1385.96,GBP,Senegal,Transfer,Completed
853,1907,2025-08-23 13:10:00,1521.88,GBP,France,Transfer,Failed
854,697,2025-10-23 17:54:00,463.26,USD,Germany,Online Payment,Completed
855,2424,2025-08-31 14:17:00,33.94,USD,Germany,Transfer,Completed
856,1341,2025-08-11 18:14:00,1784.19,EUR,Spain,Card Payment,Pending
857,182,2025-01-21 15:46:00,1538.37,GBP,Senegal,Online Payment,Pending
858,2854,2025-02-20 14:31:00,484.82,EUR,Spain,Online Payment,Completed
859,544,2025-07-03 09:15:00,1297.04,EUR,Senegal,Online Payment,Completed
860,663,2025-12-27 14:54:00,1142.91,EUR,Spain,Online Payment,Pending
861,568,2025-12-27 12:11:00,1580.77,USD,United Kingdom,Online Payment,Completed
862,2570,2025-02-06 12:57:00,1383.05,EUR,Spain,Cash Withdrawal,Pending
863,1106,2025-12-24 19:34:00,1152.58,USD,,Card Payment,Failed
864,1376,2025-01-29 16:58:00,1350.93,EUR,Senegal,Online Payment,Completed
865,1907,2025-11-13 01:23:00,736.03,USD,Portugal,Card Payment,Failed
866,2906,2025-04-15 04:21:00,481.07,USD,Senegal,Online Payment,Failed
867,2879,2025-04-18 23:48:00,454.75,GBP,United Kingdom,Online Payment,Completed
868,224,2025-02-02 11:22:00,907.56,USD,Spain,Card Payment,Pending
869,2908,2025-09-30 21:52:00,1068.05,GBP,United Kingdom,Cash Withdrawal,Completed
870,772,2025-08-23 02:05:00,784.41,GBP,France,Card Payment,Completed
871,675,2025-05-22 03:44:00,300.17,EUR,France,Card Payment,Completed
872,1707,2025-12-16 17:59:00,268.39,GBP,United Kingdom,Online Payment,Completed
873,1195,2025-04-07 02:01:00,1744.23,USD,France,Cash Withdrawal,Pending
874,2371,2025-06-25 20:41:00,1574.71,USD,Germany,Online Payment,Pending
875,1246,2025-10-18 04:57:00,1579.75,GBP,France,Transfer,Pending
876,1524,2025-05-28 01:09:00,709.48,EUR,Germany,Transfer,Failed
877,1169,2025-04-04 05:53:00,1417.68,EUR,Portugal,Transfer,Completed
878,479,2025-01-22 10:36:00,257.31,GBP,United Kingdom,Transfer,Completed
879,2304,2025-12-29 01:42:00,637.3,EUR,United Kingdom,Cash Withdrawal,Pending
880,2212,2025-03-25 17:19:00,247.37,GBP,Senegal,Online Payment,Completed
881,1877,2025-06-13 04:00:00,1940.45,USD,Spain,Cash Withdrawal,Completed
882,1942,2025-05-29 18:42:00,298.43,USD,Spain,Online Payment,Completed
883,2823,2025-02-27 23:30:00,1800.85,USD,France,Card Payment,Completed
884,102,2025-07-25 19:53:00,444.63,EUR,United Kingdom,Cash Withdrawal,Completed
885,2491,2025-11-25 06:37:00,1055.24,EUR,United Kingdom,Card Payment,Completed
886,2206,2025-08-17 21:42:00,1915.46,GBP,Spain,Transfer,Pending
887,1302,2025-11-05 19:32:00,1887.09,GBP,Portugal,Online Payment,Completed
888,2933,2025-08-07 11:24:00,748.8,GBP,United Kingdom,Cash Withdrawal,Completed
889,1826,2025-10-15 02:13:00,1457.07,USD,Germany,Online Payment,Pending
890,1183,2025-03-25 23:57:00,850.55,EUR,Germany,Card Payment,Completed
891,852,2025-06-05 15:55:00,1052.98,EUR,United Kingdom,Online Payment,Completed
892,28,2025-07-29 20:58:00,550.29,USD,France,Online Payment,Failed
893,561,2025-04-13 05:53:00,766.63,GBP,Spain,Card Payment,Completed
894,2398,2025-06-05 15:35:00,1481.01,EUR,France,Card Payment,Completed
895,1076,2025-06-03 20:53:00,1274.94,USD,Senegal,Cash Withdrawal,Pending
896,735,2025-09-09 22:41:00,493.28,GBP,Senegal,Online Payment,Completed
897,2454,2025-07-05 18:30:00,1133.32,USD,United Kingdom,Online Payment,Completed
898,1529,2025-09-20 23:36:00,40.0,EUR,United Kingdom,Card Payment,Completed
899,1310,2025-08-25 22:08:00,717.98,GBP,Senegal,Cash Withdrawal,Pending
900,2607,2025-07-02 01:18:00,586.87,EUR,Portugal,Transfer,Completed
901,388,2025-11-03 05:34:00,648.6,USD,United Kingdom,Cash Withdrawal,Completed
902,2808,2025-12-24 22:23:00,196.19,GBP,Spain,Transfer,Completed
903,561,2025-09-23 09:23:00,1558.72,GBP,Germany,Transfer,Completed
904,893,2025-03-21 16:14:00,1663.99,USD,Spain,Card Payment,Pending
905,1887,2025-02-09 03:52:00,266.81,GBP,Senegal,Cash Withdrawal,Completed
906,2831,2025-07-05 04:52:00,886.67,USD,Spain,Cash Withdrawal,Completed
907,2908,2025-06-05 00:47:00,1630.08,EUR,France,Transfer,Completed
908,1260,2025-03-06 06:08:00,1962.31,USD,Germany,Card Payment,Completed
909,78,2025-09-05 13:02:00,396.72,USD,Senegal,Card Payment,Pending
910,488,2025-05-10 01:04:00,606.78,EUR,Senegal,Card Payment,Failed
911,842,2025-10-28 06:11:00,1342.85,EUR,Senegal,Transfer,Completed
912,2375,2025-06-28 11:10:00,1711.0,USD,Portugal,Transfer,Failed
913,2336,2025-02-04 03:52:00,1158.38,USD,Senegal,Transfer,Completed
914,1155,2025-03-29 17:00:00,1947.29,EUR,Senegal,Online Payment,Completed
915,2860,2025-10-29 05:28:00,1348.68,EUR,Senegal,Cash Withdrawal,Pending
916,1738,2025-04-20 16:14:00,818.12,EUR,United Kingdom,Online Payment,Completed
917,2129,2025-03-11 15:48:00,725.69,USD,United Kingdom,Card Payment,Completed
918,1344,2025-09-10 03:24:00,570.8,USD,Spain,Cash Withdrawal,Pending
919,926,2025-10-11 13:18:00,1970.0,EUR,Germany,Card Payment,Pending
920,2782,2025-07-08 05:00:00,1997.45,USD,Germany,Card Payment,Pending
921,1795,2025-09-25 21:43:00,174.59,GBP,France,Online Payment,Failed
922,417,2025-03-28 02:23:00,1950.54,EUR,United Kingdom,Online Payment,Completed
923,954,2025-08-06 23:31:00,560.64,USD,Portugal,Cash Withdrawal,Pending
924,1459,2025-09-01 21:38:00,1900.53,USD,Germany,Cash Withdrawal,Completed
925,1863,2025-02-25 03:16:00,981.24,USD,France,Transfer,Completed
926,408,2025-01-28 02:31:00,1357.82,GBP,France,Cash Withdrawal,Completed
927,1241,2025-11-15 19:06:00,1521.54,USD,Portugal,Online Payment,Pending
928,828,2025-05-31 21:31:00,983.05,USD,United Kingdom,Cash Withdrawal,Failed
929,2239,2025-01-10 01:27:00,1760.85,GBP,Senegal,Online Payment,Completed
930,1542,2025-08-15 14:02:00,70.56,USD,Spain,Cash Withdrawal,Completed
931,2014,2025-08-09 04:19:00,1432.87,EUR,Germany,Online Payment,Failed
932,2808,2025-10-04 18:30:00,954.44,USD,France,Card Payment,Pending
933,1079,2025-09-11 18:24:00,1235.79,GBP,,Cash Withdrawal,Completed
934,116,2025-10-30 01:08:00,1674.68,USD,United Kingdom,Card Payment,Completed
935,1559,2025-02-19 13:22:00,1983.93,GBP,Germany,Card Payment,Completed
936,1015,2025-05-01 20:19:00,1187.1,EUR,Portugal,Cash Withdrawal,Completed
937,1383,2025-03-28 00:34:00,655.6,USD,Germany,Online Payment,Failed
938,2109,2025-08-04 08:01:00,1393.44,EUR,Spain,Cash Withdrawal,Pending
939,2337,2025-07-19 10:36:00,199.96,EUR,Germany,Transfer,Completed
940,2035,2025-09-15 21:21:00,337.42,GBP,United Kingdom,Online Payment,Completed
941,2036,2025-11-22 02:53:00,1701.42,GBP,France,Cash Withdrawal,Completed
942,1218,2025-10-21 12:51:00,455.64,EUR,Portugal,Card Payment,Failed
943,1380,2025-05-20 02:36:00,1603.37,GBP,Germany,Transfer,Completed
944,315,2025-11-30 09:32:00,1609.23,USD,Germany,Cash Withdrawal,Completed
945,1698,2025-07-25 08:39:00,1033.16,USD,Portugal,Transfer,Completed
946,2572,2025-12-27 16:55:00,377.15,EUR,Germany,Online Payment,Completed
947,2613,2025-09-30 19:54:00,1539.39,USD,Germany,Card Payment,Failed
948,822,2025-07-06 14:09:00,484.55,USD,Portugal,Cash Withdrawal,Pending
949,1681,2025-06-13 02:40:00,411.1,GBP,Germany,Cash Withdrawal,Completed
950,1051,2025-12-18 19:15:00,814.7,EUR,Senegal,Transfer,Completed
951,1006,2025-06-08 14:31:00,1121.85,GBP,Germany,Card Payment,Completed
952,653,2025-05-20 04:01:00,520.5,USD,United Kingdom,Transfer,Completed
953,2960,2025-09-06 00:03:00,1719.87,GBP,Senegal,Cash Withdrawal,Completed
954,1668,2025-07-06 21:42:00,1772.01,USD,Germany,Transfer,Completed
955,459,2025-10-20 23:32:00,1866.21,USD,Spain,Cash Withdrawal,Pending
956,370,2025-05-02 19:07:00,1547.52,GBP,United Kingdom,Online Payment,Completed
957,1733,2025-04-22 04:06:00,354.43,GBP,United Kingdom,Online Payment,Completed
958,2415,2025-01-29 15:34:00,752.54,GBP,Senegal,Online Payment,Pending
959,2797,2025-05-07 08:56:00,1569.63,GBP,France,Online Payment,Completed
960,1263,2025-01-11 20:57:00,1213.6,USD,Portugal,Card Payment,Completed
961,1037,2025-10-10 12:19:00,1279.7,GBP,Portugal,Card Payment,Failed
962,969,2025-08-15 12:00:00,1820.03,GBP,Germany,Cash Withdrawal,Completed
963,965,2025-06-02 06:55:00,1781.04,USD,Germany,Cash Withdrawal,Pending
964,139,2025-05-21 02:52:00,1560.02,GBP,Germany,Online Payment,Completed
965,2939,2025-08-05 03:52:00,324.88,USD,United Kingdom,Card Payment,Completed
966,1724,2025-11-05 23:52:00,1097.72,GBP,United Kingdom,Card Payment,Completed
967,2628,2025-11-25 05:40:00,889.59,EUR,Portugal,Card Payment,Pending
968,820,2025-11-18 09:20:00,1153.74,EUR,Senegal,Transfer,Failed
969,2923,2025-11-29 04:54:00,1190.06,GBP,Germany,Online Payment,Pending
970,547,2025-05-14 05:43:00,1188.08,GBP,United Kingdom,Transfer,Completed
971,1698,2025-07-08 05:25:00,1753.4,EUR,Spain,Card Payment,Completed
972,2288,2025-11-28 19:40:00,461.27,GBP,Senegal,Transfer,Completed
973,2873,2025-03-28 01:25:00,1237.92,GBP,Spain,Transfer,Completed
974,1508,2025-03-29 18:07:00,33.16,GBP,Spain,Online Payment,Pending
975,486,2025-04-25 22:13:00,385.14,GBP,United Kingdom,Online Payment,Pending
976,534,2025-08-09 06:38:00,435.06,USD,United Kingdom,Transfer,Pending
977,739,2025-07-29 04:01:00,-583.93,EUR,United Kingdom,Online Payment,Completed
978,1515,2025-10-26 21:41:00,919.04,GBP,Senegal,Transfer,Completed
979,2839,2025-07-23 21:13:00,1428.11,GBP,Portugal,Cash Withdrawal,Completed
980,391,2025-10-13 01:03:00,669.06,GBP,France,Cash Withdrawal,Failed
981,2748,2025-11-03 22:47:00,1620.66,GBP,Senegal,Online Payment,Completed
982,1617,2025-12-10 11:08:00,1936.28,EUR,Spain,Transfer,Completed
983,696,2025-09-15 15:59:00,681.66,EUR,Germany,Card Payment,Completed
984,2910,2025-09-29 13:09:00,524.51,EUR,United Kingdom,Transfer,Pending
985,1151,2025-07-04 13:18:00,1806.07,USD,United Kingdom, card payment ,Failed
986,1283,2025-08-12 05:20:00,1475.05,EUR,Germany,Online Payment,Completed
987,774,2025-03-18 01:14:00,370.37,GBP,Germany,Transfer,Pending
988,1788,2025-03-01 15:02:00,885.83,USD,Portugal,Online Payment,Pending
989,2020,2025-02-27 23:55:00,300.37,EUR,United Kingdom,Transfer,Completed
990,740,2025-03-28 23:32:00,1646.03,USD,Spain,Transfer,Failed
991,17,2025-09-27 18:11:00,835.76,EUR,Senegal,Online Payment,Completed
992,1347,2025-01-14 09:43:00,1962.76,GBP,Senegal,Cash Withdrawal,Failed
993,435,2025-06-15 04:01:00,166.72,USD,Portugal,Online Payment,Pending
994,2574,2025-05-18 19:42:00,16.58,USD,Senegal,Online Payment,Completed
995,2997,2025-10-19 04:13:00,1727.24,GBP,Portugal,Cash Withdrawal,Completed
996,290,2025-10-08 19:24:00,189.64,EUR,United Kingdom,Transfer,Pending
997,366,2025-01-11 06:10:00,780.06,GBP,Germany,Transfer,Completed
998,1223,2025-09-09 13:47:00,1613.67,USD,United Kingdom,Transfer,Completed
999,2726,2025-02-19 11:32:00,403.74,GBP,Germany,Online Payment,Completed
1000,2307,2025-11-04 13:05:00,1514.2,USD,United Kingdom,Transfer,Pending
1001,2584,2025-08-07 02:02:00,1029.12,USD,Germany,Transfer,Completed
1002,2029,2025-09-27 20:41:00,1051.73,GBP,United Kingdom,Online Payment,Completed
1003,1957,2025-06-03 04:08:00,1370.21,EUR,United Kingdom,Online Payment,Completed
1004,2329,2025-01-25 17:04:00,1835.02,EUR,Spain,Online Payment,Pending
1005,388,2025-08-26 21:46:00,1139.11,GBP,United Kingdom,Cash Withdrawal,Failed
1006,335,2025-09-15 00:07:00,1482.33,EUR,Germany,Transfer,Pending
1007,186,2025-02-12 13:56:00,1410.24,USD,,Online Payment,Pending
1008,2556,2025-05-16 10:58:00,1743.33,EUR,France,Transfer,Completed
1009,2475,2025-05-13 21:06:00,870.43,EUR,Senegal,Online Payment,Completed
1010,55,2025-03-29 20:30:00,923.03,USD,Germany,Online Payment,Completed
1011,2534,2025-11-12 11:44:00,1349.24,USD,Portugal,Online Payment,Completed
1012,359,2025-03-06 04:00:00,385.65,USD,Senegal,Transfer,Completed
1013,858,2025-09-04 20:09:00,1301.23,USD,Germany,Transfer,Completed
1014,1233,2025-08-26 04:30:00,846.65,EUR,Senegal,Transfer,Pending
1015,1987,2025-08-30 00:55:00,901.78,EUR,France,Cash Withdrawal,Failed
1016,1605,2025-01-27 10:00:00,209.81,GBP,Portugal,Online Payment,Pending
1017,2371,2025-11-02 23:35:00,1998.06,GBP,Senegal,Online Payment,Pending
1018,2103,2025-10-30 23:39:00,1870.89,EUR,Germany,Card Payment,Failed
1019,78,2025-08-05 18:20:00,1108.75,USD,United Kingdom,Online Payment,Pending
1020,479,2025-09-11 19:41:00,696.79,GBP,Portugal,Card Payment,Completed
1021,1180,2025-04-09 15:22:00,879.03,EUR,Spain,Cash Withdrawal,Failed
1022,2930,2025-12-03 14:08:00,1766.93,USD,Portugal,Online Payment,Pending
1023,2758,2025-12-01 23:23:00,1592.97,USD,France,Transfer,Completed
1024,2830,2025-02-14 21:30:00,262.55,EUR,France,Online Payment,Completed
1025,1704,2025-09-10 09:15:00,422.82,EUR,Senegal,Cash Withdrawal,Completed
1026,1463,2025-12-13 05:11:00,1656.76,EUR,Spain,Card Payment,Completed
1027,1764,2025-02-28 19:14:00,245.77,GBP,France,Cash Withdrawal,Completed
1028,1456,2025-01-24 17:17:00,1793.15,USD,Portugal,Card Payment,Completed
1029,1794,2025-08-23 03:06:00,1564.4,EUR,Spain,Card Payment,Failed
1030,432,2025-03-27 20:07:00,1742.38,EUR,United Kingdom,Cash Withdrawal,Pending
1031,2073,2025-09-13 23:55:00,203.09,GBP,Portugal,Cash Withdrawal,Completed
1032,504,2025-04-14 14:26:00,1539.59,EUR,Senegal,Online Payment,Completed
1033,1175,2025-09-16 05:05:00,535.7,GBP,Portugal,Cash Withdrawal,Completed
1034,621,2025-09-29 13:50:00,460.22,GBP,Germany,Online Payment,Pending
1035,2115,2025-12-16 11:01:00,887.94,USD,Senegal,Card Payment,Completed
1036,1386,2025-06-11 12:49:00,332.83,GBP,Senegal,Card Payment,Completed
1037,2354,2025-01-30 20:45:00,1599.15,GBP,Spain,Online Payment,Pending
1038,2789,2025-12-25 17:55:00,612.12,GBP,Portugal,Cash Withdrawal,Completed
1039,1146,2025-09-28 19:58:00,297.99,GBP,Germany,Transfer,Failed
1040,2558,2025-11-13 20:28:00,1396.45,GBP,,Transfer,Completed
1041,346,2025-01-19 17:21:00,783.04,USD,Portugal,Transfer,Failed
1042,2216,2025-05-26 06:05:00,1025.78,USD,United Kingdom,Cash Withdrawal,Completed
1043,96,2025-01-15 17:37:00,521.09,USD,United Kingdom,Online Payment,Failed
1044,453,2025-01-31 11:16:00,1255.84,EUR,United Kingdom,Card Payment,Completed
1045,1839,2025-06-02 18:47:00,15.4,EUR,United Kingdom,Transfer,Completed
1046,1226,2025-05-26 21:50:00,1631.08,USD,Spain,Transfer,Pending
1047,2129,2025-05-07 03:20:00,1035.32,GBP,France,Online Payment,Completed
1048,601,2025-12-31 13:53:00,827.05,EUR,Senegal,Online Payment,Completed
1049,1951,2025-04-20 14:04:00,741.74,GBP,Spain,Online Payment,Completed
1050,2394,2025-09-13 20:27:00,1993.04,GBP,Portugal,Online Payment,Completed
1051,592,2025-09-16 04:31:00,1423.75,USD,France,Card Payment,Completed
1052,1866,2025-08-31 01:47:00,317.9,GBP,Spain,Card Payment,Failed
1053,1674,2025-02-26 03:23:00,1145.67,USD,Senegal,Transfer,Completed
1054,1522,2025-06-06 11:19:00,591.49,EUR,Senegal,Transfer,Failed
1055,1728,2025-01-25 09:56:00,570.55,USD,France,Online Payment,Completed
1056,502,2025-10-08 11:04:00,1741.5,GBP,Germany,Cash Withdrawal,Failed
1057,1853,2025-06-22 12:30:00,1669.75,EUR,Spain,Transfer,Failed
1058,2607,2025-08-24 14:42:00,900.9,GBP,Portugal,Card Payment,Failed
1059,2722,2025-11-16 13:24:00,469.48,GBP,Germany,Card Payment,Pending
1060,1137,2025-11-27 02:55:00,335.4,USD,Senegal,Cash Withdrawal,Failed
1061,2643,2025-03-05 20:35:00,174.88,USD,Spain,Card Payment,Failed
1062,2138,2025-04-07 15:32:00,1794.24,USD,Senegal,Transfer,Completed
1063,1127,2025-04-16 07:53:00,1412.71,GBP,Spain,Card Payment,Failed
1064,2486,2025-06-14 12:37:00,94.74,GBP,Senegal,Online Payment,Completed
1065,1700,2025-01-13 16:20:00,767.11,EUR,Senegal,Card Payment,Failed
1066,689,2025-05-27 04:11:00,514.83,EUR,Senegal,Cash Withdrawal,Pending
1067,2780,2025-03-28 01:39:00,1922.44,EUR,France,Card Payment,Completed
1068,1598,2025-02-20 10:09:00,828.58,GBP,United Kingdom,Online Payment,Completed
1069,213,2025-04-14 07:48:00,1196.02,GBP,France,Online Payment,Completed
1070,1104,2025-02-01 10:29:00,1108.48,GBP,Senegal,Card Payment,Pending
1071,2595,2025-04-30 00:17:00,1110.38,USD,Spain,Card Payment,Completed
1072,2273,2025-11-30 04:19:00,1138.65,EUR,Germany,Transfer,Completed
1073,1530,2025-10-04 05:50:00,494.1,USD,Germany,Online Payment,Completed
1074,5,2025-08-26 19:18:00,1307.85,EUR,France,Card Payment,Pending
1075,1120,2025-11-03 08:53:00,1361.6,USD,United Kingdom,Transfer,Failed
1076,2091,2025-05-25 01:10:00,1479.67,EUR,Spain,Cash Withdrawal,Completed
1077,1620,2025-12-24 03:53:00,283.6,GBP,Spain,Online Payment,Completed
